#X,Y,Z,attr 
 38975.155, 60500.000,  -239.966,     0.810
 16952.795, 60500.000,  -167.687,     0.463
 36908.075, 60500.000,  -144.558,     0.419
 38259.627, 60500.000,  -263.095,     0.583
 48595.031, 60500.000,  -222.619,     0.838
 41837.267, 60500.000,  -182.143,     0.582
 41916.770, 60500.000,  -199.490,     0.937
 21484.472, 60500.000,  -167.687,     0.684
 55034.783, 60500.000,  -182.143,     0.409
 40565.217, 60500.000,  -161.905,     0.837
 31183.851, 60500.000,  -245.748,     0.935
 26334.161, 60500.000,  -141.667,     0.753
 43347.826, 60500.000,  -141.667,     0.854
 20768.944, 60500.000,  -150.340,     0.794
 56863.354, 60500.000,  -176.361,     0.239
 27844.720, 60500.000,  -222.619,     0.951
 41598.758, 60500.000,  -196.599,     0.884
 11944.099, 60500.000,  -147.449,     0.348
 56147.826, 60500.000,  -132.993,     0.927
 33012.422, 60500.000,  -225.510,     0.870
 27367.702, 60500.000,  -190.816,     0.517
 39372.671, 60500.000,  -245.748,     0.859
 46607.453, 60500.000,  -187.925,     0.876
 51457.143, 60500.000,  -257.313,     0.967
 36192.547, 60500.000,  -257.313,     0.692
 35556.522, 60500.000,  -193.707,     0.333
 23790.062, 60500.000,  -187.925,     0.935
 33171.429, 60500.000,  -263.095,     0.137
 36033.540, 60500.000,  -132.993,     0.567
 23551.553, 60500.000,  -187.925,     0.851
 18701.863, 60500.000,  -161.905,     0.514
 40724.224, 60500.000,  -170.578,     0.156
 36510.559, 60500.000,  -237.075,     0.898
 51775.155, 60500.000,  -268.878,     0.977
 47800.000, 60500.000,  -216.837,     0.494
 45255.901, 60500.000,  -239.966,     0.811
 27208.696, 60500.000,  -225.510,     0.803
 45414.907, 60500.000,  -208.163,     0.877
 58771.429, 60500.000,  -193.707,     0.921
 47640.994, 60500.000,  -239.966,     0.422
 32773.913, 60500.000,  -144.558,     0.487
 48913.043, 60500.000,  -161.905,     0.283
 40883.230, 60500.000,  -213.946,     0.770
 56306.832, 60500.000,  -193.707,     0.823
 13295.652, 60500.000,  -156.122,     0.718
 47481.988, 60500.000,  -121.429,     0.396
 33886.957, 60500.000,  -159.014,     0.950
 41201.242, 60500.000,  -190.816,     0.725
 60440.994, 60500.000,  -216.837,     0.519
 28401.242, 60500.000,  -182.143,     0.914
 47959.006, 60500.000,  -268.878,     0.496
 46209.938, 60500.000,  -202.381,     0.862
 41916.770, 60500.000,  -173.469,     0.173
 40326.708, 60500.000,  -234.184,     0.559
 50582.609, 60500.000,  -251.531,     0.787
 42632.298, 60500.000,  -190.816,     0.921
 42473.292, 60500.000,  -164.796,     0.249
 59327.950, 60500.000,  -222.619,     0.981
 54796.273, 60500.000,  -213.946,     0.855
 22200.000, 60500.000,  -161.905,     0.538
 29196.273, 60500.000,  -239.966,     0.895
 36749.068, 60500.000,  -211.054,     0.858
 43745.342, 60500.000,  -260.204,     0.890
 42711.801, 60500.000,  -153.231,     0.909
 17668.323, 60500.000,  -167.687,     0.403
 58612.422, 60500.000,  -225.510,     0.857
 55591.304, 60500.000,  -257.313,     0.654
 58532.919, 60500.000,  -144.558,     0.487
 47640.994, 60500.000,  -127.211,     0.917
 52411.180, 60500.000,  -254.422,     0.871
 32535.404, 60500.000,  -164.796,     0.914
 39849.689, 60500.000,  -219.728,     0.493
 48833.540, 60500.000,  -141.667,     0.718
 43904.348, 60500.000,  -234.184,     0.552
 60600.000, 60500.000,  -179.252,     0.917
 19894.410, 60500.000,  -164.796,     0.455
 28957.764, 60500.000,  -141.667,     0.897
 42950.311, 60500.000,  -251.531,     0.942
 44858.385, 60500.000,  -156.122,     0.418
 11069.565, 60500.000,  -167.687,     0.736
 35159.006, 60500.000,  -161.905,     0.956
 37544.099, 60500.000,  -222.619,     0.917
 43904.348, 60500.000,  -228.401,     0.555
 52093.168, 60500.000,  -211.054,     0.682
 32932.919, 60500.000,  -176.361,     0.942
 58612.422, 60500.000,  -159.014,     0.492
 12659.627, 60500.000,  -185.034,     0.437
 55034.783, 60500.000,  -248.639,     0.929
 60520.497, 60500.000,  -280.442,     0.731
 23790.062, 60500.000,  -176.361,     0.753
 43109.317, 60500.000,  -164.796,     0.224
 41439.752, 60500.000,  -127.211,     0.917
 47720.497, 60500.000,  -260.204,     0.902
 57578.882, 60500.000,  -141.667,     0.580
 26254.658, 60500.000,  -170.578,     0.713
 13057.143, 60500.000,  -150.340,     0.269
 55829.814, 60500.000,  -193.707,     0.415
 41916.770, 60500.000,  -228.401,     0.881
 45255.901, 60500.000,  -263.095,     0.730
 33330.435, 60500.000,  -208.163,     0.442
 52570.186, 60500.000,  -254.422,     0.912
 13613.665, 60500.000,  -187.925,     0.224
 11149.068, 60500.000,  -153.231,     0.397
 54875.776, 60500.000,  -260.204,     0.564
 39372.671, 60500.000,  -211.054,     0.850
 36510.559, 60500.000,  -228.401,     0.934
 28560.248, 60500.000,  -248.639,     0.859
 53365.217, 60500.000,  -213.946,     0.514
 41121.739, 60500.000,  -208.163,     0.930
 55114.286, 60500.000,  -141.667,     0.490
 48118.012, 60500.000,  -135.884,     0.892
 26890.683, 60500.000,  -130.102,     0.245
 50185.093, 60500.000,  -170.578,     0.698
 21325.466, 60500.000,  -167.687,     0.566
 56704.348, 60500.000,  -245.748,     0.439
 24346.584, 60500.000,  -222.619,     0.963
 48515.528, 60500.000,  -121.429,     0.422
 25221.118, 60500.000,  -231.293,     0.824
 46050.932, 60500.000,  -199.490,     0.800
 52411.180, 60500.000,  -118.537,     0.453
 31581.366, 60500.000,  -170.578,     0.576
 32932.919, 60500.000,  -147.449,     0.514
 54319.255, 60500.000,  -225.510,     0.948
 34602.484, 60500.000,  -182.143,     0.580
 42950.311, 60500.000,  -130.102,     0.868
 32694.410, 60500.000,  -257.313,     0.754
 52093.168, 60500.000,  -121.429,     0.469
 24267.081, 60500.000,  -167.687,     0.879
 31342.857, 60500.000,  -173.469,     0.784
 53047.205, 60500.000,  -202.381,     0.482
 31104.348, 60500.000,  -170.578,     0.847
 14090.683, 60500.000,  -182.143,     0.497
 32137.888, 60500.000,  -239.966,     0.862
 45653.416, 60500.000,  -190.816,     0.839
 47561.491, 60500.000,  -228.401,     0.503
 25936.646, 60500.000,  -216.837,     0.874
 23551.553, 60500.000,  -130.102,     0.212
 38180.124, 60500.000,  -208.163,     0.882
 29752.795, 60500.000,  -141.667,     0.839
 50741.615, 60500.000,  -225.510,     0.394
 53603.727, 60500.000,  -263.095,     0.542
 58771.429, 60500.000,  -245.748,     0.573
 16237.267, 60500.000,  -173.469,     0.831
 25777.640, 60500.000,  -205.272,     0.340
 46209.938, 60500.000,  -179.252,     0.811
 26254.658, 60500.000,  -182.143,     0.857
 14488.199, 60500.000,  -187.925,     0.623
 53047.205, 60500.000,  -225.510,     0.521
 56942.857, 60500.000,  -222.619,     0.672
 40485.714, 60500.000,  -257.313,     0.851
 57022.360, 60500.000,  -167.687,     0.285
 22597.516, 60500.000,  -190.816,     0.420
 53444.720, 60500.000,  -159.014,     0.707
 56783.851, 60500.000,  -144.558,     0.623
 14408.696, 60500.000,  -147.449,     0.342
