#X,Y,Z,attr 
 40800.000, 42014.241,  -141.667,     0.932
 40800.000, 79927.330,  -161.905,     0.665
 40800.000,109415.288,  -404.762,     0.720
 40800.000, 53871.832,  -144.558,     0.878
 40800.000, 42638.325,  -115.646,     0.265
 40800.000,114720.000,  -320.918,     0.735
 40800.000,109649.319,  -581.122,     0.833
 40800.000, 79537.277,  -274.660,     0.932
 40800.000,106216.859,  -537.755,     0.501
 40800.000, 73920.524,  -159.014,     0.847
 40800.000, 91160.838,  -358.503,     0.862
 40800.000,107699.058,  -335.374,     0.696
 40800.000, 61828.901,  -164.796,     0.519
 40800.000,113003.770,  -442.347,     0.966
 40800.000, 96153.508,  -257.313,     0.923
 40800.000,112691.728,  -557.993,     0.855
 40800.000,113939.895,  -430.782,     0.677
 40800.000,102472.356,  -292.007,     0.937
 40800.000, 47943.037,  -144.558,     0.836
 40800.000, 94983.351,  -263.095,     0.961
 40800.000,111911.623,  -555.102,     0.876
 40800.000, 80317.382,  -202.381,     0.863
 40800.000, 87962.408,  -211.054,     0.903
 40800.000,114720.000,  -396.088,     0.750
 40800.000, 91784.921,  -283.333,     0.950
 40800.000, 89678.639,  -372.959,     0.855
 40800.000,100288.063,  -413.435,     0.782
 40800.000, 60502.723,  -144.558,     0.583
 40800.000, 82891.728,  -187.925,     0.886
 40800.000, 56134.136,  -225.510,     0.705
 40800.000,104656.649,  -309.354,     0.802
 40800.000, 54651.937,  -216.837,     0.856
 40800.000,114563.979,  -592.687,     0.792
 40800.000,112067.644,  -563.776,     0.797
 40800.000,110663.455,  -242.857,     0.792
 40800.000, 71034.136,  -228.401,     0.857
 40800.000,102316.335,  -494.388,     0.890
 40800.000, 58786.492,  -135.884,     0.440
 40800.000, 86324.188,  -309.354,     0.793
 40800.000, 44822.618,  -156.122,     0.823
 40800.000, 74934.660,  -248.639,     0.914
 40800.000, 77274.974,  -231.293,     0.592
 40800.000,102940.419,  -390.306,     0.733
 40800.000, 55588.063,  -150.340,     0.886
 40800.000,106528.901,  -540.646,     0.619
 40800.000,108635.183,  -407.653,     0.647
 40800.000, 74232.565,  -245.748,     0.859
 40800.000, 86324.188,  -349.830,     0.879
 40800.000,106294.869,  -517.517,     0.611
 40800.000, 53325.759,  -173.469,     0.559
 40800.000, 69941.990,  -245.748,     0.505
 40800.000,112457.696,  -505.952,     0.578
 40800.000, 72672.356,  -187.925,     0.941
 40800.000,105202.723,  -335.374,     0.770
 40800.000, 72048.272,  -156.122,     0.930
 40800.000, 97401.675,  -213.946,     0.666
 40800.000, 95919.476,  -306.463,     0.511
 40800.000, 46070.785,  -159.014,     0.875
 40800.000,108167.120,  -318.027,     0.882
 40800.000, 48723.141,  -179.252,     0.711
 40800.000,113159.791,  -335.374,     0.848
 40800.000,112535.707,  -344.048,     0.969
 40800.000, 44978.639,  -138.776,     0.513
 40800.000, 40844.084,  -170.578,     0.224
 40800.000,110975.497,  -390.306,     0.967
 40800.000, 97947.749,  -387.415,     0.780
 40800.000,108557.173,  -485.714,     0.847
 40800.000,102394.346,  -398.980,     0.508
 40800.000,111911.623,  -433.673,     0.812
 40800.000,106528.901,  -430.782,     0.690
 40800.000,106606.911,  -465.476,     0.960
 40800.000,111053.508,  -534.864,     0.531
 40800.000,106372.880,  -534.864,     0.884
 40800.000, 84607.958,  -289.116,     0.958
 40800.000,102472.356,  -239.966,     0.710
 40800.000, 89522.618,  -294.898,     0.826
 40800.000,101848.272,  -349.830,     0.758
 40800.000, 53403.770,  -147.449,     0.696
 40800.000, 68537.801,  -254.422,     0.890
 40800.000,108479.162,  -491.497,     0.977
 40800.000, 50595.393,  -135.884,     0.758
 40800.000, 93033.089,  -294.898,     0.780
 40800.000,106450.890,  -286.224,     0.908
 40800.000,105358.743,  -425.000,     0.782
 40800.000, 92487.016,  -332.483,     0.664
 40800.000, 76338.848,  -190.816,     0.902
 40800.000,102706.387,  -465.476,     0.515
 40800.000, 83359.791,  -265.986,     0.642
 40800.000, 66509.529,  -190.816,     0.914
 40800.000, 99117.906,  -268.878,     0.670
 40800.000,114173.927,  -300.680,     0.478
 40800.000,108713.194,  -537.755,     0.927
 40800.000, 40766.073,  -153.231,     0.804
 40800.000, 49035.183,  -167.687,     0.870
 40800.000, 83047.749,  -187.925,     0.895
 40800.000,113003.770,  -358.503,     0.949
 40800.000, 40688.063,  -135.884,     0.804
 40800.000,109571.309,  -511.735,     0.734
 40800.000, 78679.162,  -251.531,     0.894
 40800.000, 91004.817,  -225.510,     0.453
 40800.000, 83515.812,  -222.619,     0.778
 40800.000, 55276.021,  -164.796,     0.527
 40800.000,108635.183,  -329.592,     0.843
 40800.000,111443.560,  -451.020,     0.590
 40800.000, 74856.649,  -193.707,     0.966
 40800.000,101146.178,  -355.612,     0.529
 40800.000,108089.110,  -517.517,     0.825
 40800.000, 68225.759,  -179.252,     0.858
 40800.000, 95763.455,  -410.544,     0.867
 40800.000, 84295.916,  -303.571,     0.886
 40800.000, 88196.440,  -318.027,     0.624
 40800.000, 97167.644,  -251.531,     0.685
 40800.000, 97635.707,  -425.000,     0.646
 40800.000, 84841.990,  -277.551,     0.932
 40800.000, 60268.691,  -193.707,     0.960
 40800.000, 47552.984,  -173.469,     0.906
 40800.000, 84139.895,  -248.639,     0.883
 40800.000,103330.471,  -364.286,     0.837
