#X,Y,Z,attr 
 40800.000,108323.141,  -855.782,     0.501
 40800.000, 73062.408,  -601.361,     0.698
 40800.000, 78523.141,  -659.184,     0.817
 40800.000,104422.618,  -841.327,     0.280
 40800.000, 42716.335,  -286.224,     0.621
 40800.000, 51141.466,  -355.612,     0.816
 40800.000, 86324.188,  -714.116,     0.869
 40800.000,113939.895,  -933.844,     0.441
 40800.000, 76260.838,  -601.361,     0.676
 40800.000, 62140.942,  -445.238,     0.902
 40800.000,104344.607,  -902.041,     0.955
 40800.000, 45602.723,  -280.442,     0.762
 40800.000, 82423.665,  -664.966,     0.315
 40800.000, 81097.487,  -717.007,     0.737
 40800.000, 45368.691,  -306.463,     0.373
 40800.000, 93267.120,  -763.265,     0.588
 40800.000, 65885.445,  -390.306,     0.984
 40800.000, 88040.419,  -757.483,     0.228
 40800.000, 84373.927,  -725.680,     0.719
 40800.000, 53949.843,  -398.980,     0.780
 40800.000, 81565.550,  -653.401,     0.379
 40800.000,106996.963,  -876.020,     0.642
 40800.000,110429.424,  -930.952,     0.673
 40800.000, 67835.707,  -401.871,     0.846
 40800.000, 59800.628,  -430.782,     0.440
 40800.000, 55432.042,  -332.483,     0.578
 40800.000, 68771.832,  -549.320,     0.958
 40800.000, 57304.293,  -404.762,     0.873
 40800.000, 69005.864,  -537.755,     0.755
 40800.000, 65339.372,  -396.088,     0.831
 40800.000, 58630.471,  -485.714,     0.711
 40800.000, 52623.665,  -323.810,     0.666
 40800.000, 56680.209,  -465.476,     0.945
 40800.000, 75870.785,  -653.401,     0.939
 40800.000, 81955.602,  -636.054,     0.739
 40800.000, 87728.377,  -731.463,     0.750
 40800.000, 60268.691,  -361.395,     0.749
 40800.000, 69161.885,  -436.565,     0.827
 40800.000,107387.016,  -858.673,     0.856
 40800.000,105592.775,  -847.109,     0.295
 40800.000, 58864.503,  -497.279,     0.578
 40800.000, 57538.325,  -335.374,     0.572
 40800.000, 55510.052,  -332.483,     0.586
 40800.000, 57304.293,  -393.197,     0.948
 40800.000, 80707.435,  -670.748,     0.886
 40800.000, 69239.895,  -416.327,     0.526
 40800.000, 83359.791,  -748.810,     0.906
 40800.000, 58864.503,  -505.952,     0.958
 40800.000,112847.749,  -876.020,     0.893
 40800.000, 78835.183,  -693.878,     0.937
 40800.000, 81487.539,  -636.054,     0.968
 40800.000, 64793.298,  -372.959,     0.976
 40800.000, 83749.843,  -717.007,     0.829
 40800.000,104734.660,  -902.041,     0.943
 40800.000, 61126.806,  -468.367,     0.770
 40800.000, 75402.723,  -621.599,     0.643
 40800.000, 64949.319,  -468.367,     0.945
 40800.000, 87104.293,  -725.680,     0.786
 40800.000, 68537.801,  -442.347,     0.937
 40800.000, 73062.408,  -641.837,     0.564
 40800.000, 68225.759,  -468.367,     0.610
 40800.000, 73296.440,  -531.973,     0.598
 40800.000, 71892.251,  -578.231,     0.847
 40800.000, 77899.058,  -676.531,     0.900
 40800.000, 74154.555,  -618.707,     0.592
 40800.000, 82735.707,  -659.184,     0.470
 40800.000, 68069.738,  -537.755,     0.782
 40800.000, 51999.581,  -341.156,     0.533
 40800.000, 75792.775,  -566.667,     0.779
 40800.000, 45524.712,  -323.810,     0.786
 40800.000, 50517.382,  -312.245,     0.608
 40800.000, 62921.047,  -404.762,     0.629
 40800.000, 49191.204,  -341.156,     0.690
 40800.000, 64403.246,  -537.755,     0.938
 40800.000, 78757.173,  -679.422,     0.796
 40800.000, 88586.492,  -751.701,     0.548
 40800.000, 59254.555,  -390.306,     0.965
 40800.000,110585.445,  -933.844,     0.733
 40800.000, 55822.094,  -387.415,     0.682
 40800.000, 92565.026,  -754.592,     0.578
 40800.000,101692.251,  -887.585,     0.952
 40800.000,112847.749,  -904.932,     0.447
 40800.000, 54105.864,  -445.238,     0.027
 40800.000, 76494.869,  -563.776,     0.650
 40800.000, 97245.654,  -850.000,     0.985
 40800.000,102472.356,  -884.694,     0.523
 40800.000, 40454.031,  -239.966,     0.565
 40800.000, 73218.429,  -474.150,     0.468
 40800.000, 87182.304,  -722.789,     0.741
 40800.000, 56992.251,  -477.041,     0.831
 40800.000, 67367.644,  -482.823,     0.836
 40800.000, 76182.827,  -592.687,     0.867
 40800.000, 69083.874,  -581.122,     0.652
 40800.000, 41624.188,  -237.075,     0.671
 40800.000, 73998.534,  -659.184,     0.527
 40800.000, 69629.948,  -569.558,     0.970
 40800.000, 99195.916,  -826.871,     0.865
 40800.000, 61984.921,  -419.218,     0.877
 40800.000, 54963.979,  -401.871,     0.629
 40800.000, 56368.168,  -442.347,     0.729
 40800.000, 57538.325,  -503.061,     0.889
 40800.000, 66509.529,  -534.864,     0.935
 40800.000, 75168.691,  -566.667,     0.931
 40800.000, 81643.560,  -725.680,     0.498
 40800.000, 49113.194,  -326.701,     0.922
 40800.000, 63233.089,  -488.605,     0.793
 40800.000, 62218.953,  -396.088,     0.977
 40800.000, 53871.832,  -396.088,     0.924
 40800.000, 71346.178,  -442.347,     0.795
 40800.000, 52545.654,  -309.354,     0.525
 40800.000, 59878.639,  -401.871,     0.684
 40800.000, 60268.691,  -508.844,     0.496
 40800.000,106372.880,  -913.605,     0.775
 40800.000, 71424.188,  -456.803,     0.803
 40800.000, 91004.817,  -821.088,     0.908
 40800.000, 55744.084,  -410.544,     0.441
 40800.000, 85310.052,  -708.333,     0.457
 40800.000, 65729.424,  -401.871,     0.667
 40800.000, 58084.398,  -485.714,     0.659
 40800.000, 68771.832,  -398.980,     0.915
 40800.000,113939.895,  -893.367,     0.943
 40800.000, 65963.455,  -393.197,     0.936
 40800.000, 65339.372,  -401.871,     0.713
